0.0, 0.2751106543931485
5.0, 0.2726271895214006
10.0, 0.27702954590539375
15.0, 0.27347281836255893
20.0, 0.2710305909909412
25.0, 0.27607438384098487
30.0, 0.27270320664761344
35.0, 0.273662386142954
40.0, 0.2720892382025185
45.0, 0.27349990929221074
50.0, 0.2716913999809185
55.0, 0.2731308075996984
60.0, 0.2712816759586377
65.0, 0.27156191702986376
70.0, 0.2706318064148072
75.0, 0.2698686051006669
80.0, 0.26837105729923205
85.0, 0.27021207033693573
90.0, 0.2693300279706785
95.0, 0.2703528312093967
100.0, 0.26843641474606833
105.0, 0.2665822166828771
110.0, 0.2697732260885216
115.0, 0.2677258881370699
120.0, 0.266368507187115
125.0, 0.2682316763516764
130.0, 0.2682594755127737
135.0, 0.2657183503074419
140.0, 0.267567607581389
145.0, 0.26604729438385877
150.0, 0.26878862196092923
155.0, 0.26638507316692567
160.0, 0.266549587915354
165.0, 0.26604488642722374
170.0, 0.26611975741661115
175.0, 0.2675478795449006
180.0, 0.2670058116952536
185.0, 0.2669975094110933
190.0, 0.2671534232684798
195.0, 0.26558350436415223
200.0, 0.2706771142908532
205.0, 0.2662322856401713
210.0, 0.268054020547199
215.0, 0.2682300466748311
220.0, 0.26932521032340107
225.0, 0.2693452822986426
230.0, 0.26918382606193825
235.0, 0.269346090070301
240.0, 0.27020813684015577
245.0, 0.26906689293962155
250.0, 0.27108664274201244
255.0, 0.2738569380077048
260.0, 0.27127520804662175
265.0, 0.2715345363560276
270.0, 0.26931052011170337
275.0, 0.2770575061364057
280.0, 0.2720345376276353
285.0, 0.27405558050323603
290.0, 0.27455518232035475
295.0, 0.2738674490304626
300.0, 0.2753037042809756
305.0, 0.27345840026597734
310.0, 0.27649645936848355
315.0, 0.2753509546843819
320.0, 0.27400732553222495
325.0, 0.2768093152663846
330.0, 0.2756045026427606
335.0, 0.2744898788754336
340.0, 0.2761136388793284
345.0, 0.27595368290205874
350.0, 0.2758115007913059
355.0, 0.27508650665279943
