0.0, 0.690616729536955
5.0, 0.6923320983933549
10.0, 0.6839109816935737
15.0, 0.6774177579576837
20.0, 0.6931632840395543
25.0, 0.6652604846339145
30.0, 0.6813575615859242
35.0, 0.6451585835166348
40.0, 0.678554809759473
45.0, 0.6787759990149492
50.0, 0.6754321434187959
55.0, 0.6743531395281097
60.0, 0.6585071304166659
65.0, 0.6671618077597443
70.0, 0.6482292228292916
75.0, 0.6416284994558419
80.0, 0.62536820210806
85.0, 0.6239439570490948
90.0, 0.5777782153793545
95.0, 0.5773142853328439
100.0, 0.5336430237230809
105.0, 0.5199744648558209
110.0, 0.48244525371478814
115.0, 0.4506535430188109
120.0, 0.4144609244395672
125.0, 0.3735443057547761
130.0, 0.35638308480881536
135.0, 0.32576140767048856
140.0, 0.29972530374394696
145.0, 0.2711589539081571
150.0, 0.24748918553304577
155.0, 0.2259188193342473
160.0, 0.20797927941560984
165.0, 0.1890211768255253
170.0, 0.17428335876543757
175.0, 0.1685520156733819
180.0, 0.16280432835119762
185.0, 0.15920520847110153
190.0, 0.1558969735811521
195.0, 0.16206222912059434
200.0, 0.16262826622229337
205.0, 0.16526844552489067
210.0, 0.171382959237877
215.0, 0.18838148060549414
220.0, 0.20263551728238613
225.0, 0.22076970012173905
230.0, 0.24550805992730027
235.0, 0.25990196462905646
240.0, 0.2854039432033605
245.0, 0.31647778729362236
250.0, 0.3459052351535989
255.0, 0.3783088323109642
260.0, 0.41998869278626877
265.0, 0.46575596531814345
270.0, 0.5191184405338357
275.0, 0.5547904340050147
280.0, 0.582234692954166
285.0, 0.6051833844518977
290.0, 0.6184858580618348
295.0, 0.6340862946354945
300.0, 0.6255464286599315
305.0, 0.6721209044160522
310.0, 0.6614063477546103
315.0, 0.6704987479464084
320.0, 0.6490784056113897
325.0, 0.6535923556221012
330.0, 0.6573048890653066
335.0, 0.6604142925810594
340.0, 0.6892913265655366
345.0, 0.6965497600427812
350.0, 0.7146626274148982
355.0, 0.6662940527055643
