0, 0.08334713378948523
10, 0.1545530767282703
20, 0.16011594252900554
30, 0.17315947609754392
40, 0.16952813274864717
50, 0.18273890908075135
60, 0.19622594686444544
70, 0.19949821933525694
80, 0.2061930951454024
90, 0.20563077053285783
100, 0.21207144449126258
110, 0.20619127259083667
120, 0.21737100872163348
130, 0.1958637127291171
140, 0.20948292063482865
150, 0.18262466504426822
160, 0.2325268436588035
170, 0.24061774106070152
180, 0.23409021187100143
190, 0.23285338594328514
200, 0.23229682950308453
210, 0.19885996412380536
220, 0.22698440552608595
230, 0.20938746897922444
240, 0.1950254118650987
250, 0.22786251796711798
260, 0.23785055275274536
