1452201189436	1210	1510	850	
1452201194543	1495	1302	850	
1452201199656	1386	967	850	
1452201204767	1033	967	850	
1452201209879	924	1302	850	
1452201214989	1210	1560	850	
1452201220101	1542	1318	850	
1452201225212	1415	926	850	
1452201230320	1004	926	850	
1452201235429	877	1318	850	
1452201245654	877	1318	1210	
1452201250762	1210	1210	1210	
